artist_name,song_name,genres,cluster
lacuna coil,cold heritage,Heavy Metal; Gótico; Rock,1
lacuna coil,cybersleep,Heavy Metal; Gótico; Rock,5
lacuna coil,daylight dancer,Heavy Metal; Gótico; Rock,2
lacuna coil,distant sun,Heavy Metal; Gótico; Rock,4
lacuna coil,downfall,Heavy Metal; Gótico; Rock,5
pearl jam,black,Grunge; Rock; Rock Alternativo,1
pearl jam,alive,Grunge; Rock; Rock Alternativo,3
pearl jam,last kiss,Grunge; Rock; Rock Alternativo,5
pearl jam,even flow,Grunge; Rock; Rock Alternativo,0
pearl jam,jeremy,Grunge; Rock; Rock Alternativo,4
pearl jam,better man,Grunge; Rock; Rock Alternativo,6
pearl jam,just breathe,Grunge; Rock; Rock Alternativo,3
pearl jam,daughter,Grunge; Rock; Rock Alternativo,4
pearl jam,i am mine,Grunge; Rock; Rock Alternativo,0
pearl jam,yellow ledbetter,Grunge; Rock; Rock Alternativo,6
pearl jam,sirens,Grunge; Rock; Rock Alternativo,2
pearl jam,soldier of love,Grunge; Rock; Rock Alternativo,4
pearl jam,future days,Grunge; Rock; Rock Alternativo,6
pearl jam,do the evolution,Grunge; Rock; Rock Alternativo,3
pearl jam,given to fly,Grunge; Rock; Rock Alternativo,4
pearl jam,oceans,Grunge; Rock; Rock Alternativo,3
pearl jam,come back,Grunge; Rock; Rock Alternativo,5
pearl jam,once,Grunge; Rock; Rock Alternativo,0
pearl jam,wishlist,Grunge; Rock; Rock Alternativo,4
pearl jam,nothingman,Grunge; Rock; Rock Alternativo,4
pearl jam,state of love and trust,Grunge; Rock; Rock Alternativo,0
pearl jam,release,Grunge; Rock; Rock Alternativo,4
pearl jam,elderly woman behind the counter in a small town,Grunge; Rock; Rock Alternativo,3
pearl jam,who ever said,Grunge; Rock; Rock Alternativo,6
pearl jam,blood,Grunge; Rock; Rock Alternativo,4
pearl jam,12 full,Grunge; Rock; Rock Alternativo,3
pearl jam,all or none,Grunge; Rock; Rock Alternativo,4
pearl jam,all those yesterdays,Grunge; Rock; Rock Alternativo,4
pearl jam,alright,Grunge; Rock; Rock Alternativo,3
pearl jam,amongst the waves,Grunge; Rock; Rock Alternativo,6
foo fighters,best of you,Rock Alternativo; Rock; Hard Rock,6
foo fighters,times like these,Rock Alternativo; Rock; Hard Rock,3
foo fighters,everlong,Rock Alternativo; Rock; Hard Rock,5
foo fighters,learn to fly,Rock Alternativo; Rock; Hard Rock,1
foo fighters,walk,Rock Alternativo; Rock; Hard Rock,6
foo fighters,all my life,Rock Alternativo; Rock; Hard Rock,1
foo fighters,the pretender,Rock Alternativo; Rock; Hard Rock,6
foo fighters,walking after you,Rock Alternativo; Rock; Hard Rock,3
foo fighters,these days,Rock Alternativo; Rock; Hard Rock,5
foo fighters,my hero,Rock Alternativo; Rock; Hard Rock,4
foo fighters,the sky is a neighborhood,Rock Alternativo; Rock; Hard Rock,5
foo fighters,next year,Rock Alternativo; Rock; Hard Rock,1
foo fighters,breakout,Rock Alternativo; Rock; Hard Rock,6
foo fighters,big me,Rock Alternativo; Rock; Hard Rock,4
foo fighters,waiting on a war,Rock Alternativo; Rock; Hard Rock,6
foo fighters,no son of mine,Rock Alternativo; Rock; Hard Rock,6
foo fighters,wheels,Rock Alternativo; Rock; Hard Rock,2
foo fighters,the one,Rock Alternativo; Rock; Hard Rock,2
foo fighters,making a fire,Rock Alternativo; Rock; Hard Rock,6
foo fighters,bridge burning,Rock Alternativo; Rock; Hard Rock,1
foo fighters,monkey wrench,Rock Alternativo; Rock; Hard Rock,6
foo fighters,shame shame,Rock Alternativo; Rock; Hard Rock,6
foo fighters,a matter of time,Rock Alternativo; Rock; Hard Rock,6
foo fighters,another round,Rock Alternativo; Rock; Hard Rock,4
foo fighters,arlandria,Rock Alternativo; Rock; Hard Rock,6
foo fighters,arrows,Rock Alternativo; Rock; Hard Rock,5
foo fighters,burn away,Rock Alternativo; Rock; Hard Rock,6
foo fighters,chasing birds,Rock Alternativo; Rock; Hard Rock,3
foo fighters,cloudspotter,Rock Alternativo; Rock; Hard Rock,5
foo fighters,cold day in the sun,Rock Alternativo; Rock; Hard Rock,3
alice in chains,would,Grunge; Rock,4
alice in chains,nutshell,Grunge; Rock,4
alice in chains,man in the box,Grunge; Rock,3
alice in chains,down in a hole,Grunge; Rock,6
alice in chains,rooster,Grunge; Rock,4
alice in chains,angry chair,Grunge; Rock,2
alice in chains,them bones,Grunge; Rock,4
alice in chains,bleed the freak,Grunge; Rock,5
alice in chains,no excuses,Grunge; Rock,4
alice in chains,voices,Grunge; Rock,4
alice in chains,dont follow,Grunge; Rock,4
alice in chains,heaven beside you,Grunge; Rock,2
alice in chains,sickman,Grunge; Rock,1
alice in chains,sea of sorrow,Grunge; Rock,3
alice in chains,we die young,Grunge; Rock,4
alice in chains,brother,Grunge; Rock,3
alice in chains,your decision,Grunge; Rock,4
alice in chains,love hate love,Grunge; Rock,3
alice in chains,dirt,Grunge; Rock,3
alice in chains,it aint like that,Grunge; Rock,3
alice in chains,rain when i die,Grunge; Rock,3
alice in chains,the one you know,Grunge; Rock,3
alice in chains,swing on this,Grunge; Rock,3
alice in chains,sludge factory,Grunge; Rock,4
alice in chains,again,Grunge; Rock,4
alice in chains,a little bitter,Grunge; Rock,3
alice in chains,a looking in view,Grunge; Rock,6
alice in chains,acid bubble,Grunge; Rock,3
alice in chains,all i am,Grunge; Rock,5
alice in chains,all secrets known,Grunge; Rock,4
soundgarden,black hole sun,Rock; Grunge,6
soundgarden,the day i tried to live,Rock; Grunge,5
soundgarden,rusty cage,Rock; Grunge,2
soundgarden,fell on black days,Rock; Grunge,1
soundgarden,jesus christ pose,Rock; Grunge,3
soundgarden,outshined,Rock; Grunge,6
soundgarden,spoonman,Rock; Grunge,3
soundgarden,somewhere,Rock; Grunge,4
soundgarden,burden in my hand,Rock; Grunge,1
soundgarden,nothing to say,Rock; Grunge,4
soundgarden,like suicide,Rock; Grunge,4
soundgarden,been away too long,Rock; Grunge,5
soundgarden,4th of july,Rock; Grunge,2
soundgarden,my wave,Rock; Grunge,1
soundgarden,ty cobb,Rock; Grunge,3
soundgarden,blow up the outside world,Rock; Grunge,4
soundgarden,pretty noose,Rock; Grunge,3
soundgarden,taree,Rock; Grunge,3
soundgarden,eyelids mouth,Rock; Grunge,4
soundgarden,loud love,Rock; Grunge,4
soundgarden,superunknown,Rock; Grunge,3
soundgarden,searching with my good eye closed,Rock; Grunge,4
soundgarden,head down,Rock; Grunge,4
soundgarden,665,Rock; Grunge,4
soundgarden,667,Rock; Grunge,4
soundgarden,a thousand days before,Rock; Grunge,3
soundgarden,all your lies,Rock; Grunge,3
soundgarden,an unkind,Rock; Grunge,3
soundgarden,attrition,Rock; Grunge,3
soundgarden,beyond the wheel,Rock; Grunge,3
scorpions,wind of change,Rock; Hard Rock; Heavy Metal,5
scorpions,still loving you,Rock; Hard Rock; Heavy Metal,1
scorpions,send me an angel,Rock; Hard Rock; Heavy Metal,5
scorpions,rock believer,Rock; Hard Rock; Heavy Metal,6
scorpions,rock you like a hurricane,Rock; Hard Rock; Heavy Metal,5
scorpions,no one like you,Rock; Hard Rock; Heavy Metal,2
scorpions,shining of your soul,Rock; Hard Rock; Heavy Metal,5
scorpions,gas in the tank,Rock; Hard Rock; Heavy Metal,6
scorpions,peacemaker,Rock; Hard Rock; Heavy Metal,3
scorpions,when the smoke is going down,Rock; Hard Rock; Heavy Metal,3
scorpions,shoot for your heart,Rock; Hard Rock; Heavy Metal,1
scorpions,the zoo,Rock; Hard Rock; Heavy Metal,3
scorpions,humanity,Rock; Hard Rock; Heavy Metal,1
scorpions,maybe i maybe you,Rock; Hard Rock; Heavy Metal,3
scorpions,believe in love,Rock; Hard Rock; Heavy Metal,3
scorpions,321,Rock; Hard Rock; Heavy Metal,1
scorpions,across the universe,Rock; Hard Rock; Heavy Metal,5
scorpions,alien nation,Rock; Hard Rock; Heavy Metal,5
scorpions,all day and all of the night,Rock; Hard Rock; Heavy Metal,3
scorpions,all for one,Rock; Hard Rock; Heavy Metal,2
scorpions,big city nights,Rock; Hard Rock; Heavy Metal,3
scorpions,blackout,Rock; Hard Rock; Heavy Metal,3
scorpions,blood too hot,Rock; Hard Rock; Heavy Metal,1
scorpions,borderline,Rock; Hard Rock; Heavy Metal,1
scorpions,call of the wild,Rock; Hard Rock; Heavy Metal,2
scorpions,can you feel it,Rock; Hard Rock; Heavy Metal,3
scorpions,catch your luck and play,Rock; Hard Rock; Heavy Metal,4
scorpions,children of the revolution,Rock; Hard Rock; Heavy Metal,4
scorpions,crazy ride,Rock; Hard Rock; Heavy Metal,4
scorpions,crossing borders,Rock; Hard Rock; Heavy Metal,3
slipknot,snuff,Hard Rock; Heavy Metal; Rock,5
slipknot,psychosocial,Hard Rock; Heavy Metal; Rock,2
slipknot,duality,Hard Rock; Heavy Metal; Rock,5
slipknot,before i forget,Hard Rock; Heavy Metal; Rock,6
slipknot,vermilion,Hard Rock; Heavy Metal; Rock,6
slipknot,the devil in i,Hard Rock; Heavy Metal; Rock,1
slipknot,wait and bleed,Hard Rock; Heavy Metal; Rock,6
slipknot,dead memories,Hard Rock; Heavy Metal; Rock,5
slipknot,unsainted,Hard Rock; Heavy Metal; Rock,6
slipknot,killpop,Hard Rock; Heavy Metal; Rock,1
slipknot,custer,Hard Rock; Heavy Metal; Rock,5
slipknot,solway firth,Hard Rock; Heavy Metal; Rock,5
slipknot,disasterpiece,Hard Rock; Heavy Metal; Rock,5
slipknot,spit it out,Hard Rock; Heavy Metal; Rock,1
slipknot,the chapeltown rag,Hard Rock; Heavy Metal; Rock,5
slipknot,xix,Hard Rock; Heavy Metal; Rock,3
slipknot,insert coin,Hard Rock; Heavy Metal; Rock,4
slipknot,my plague,Hard Rock; Heavy Metal; Rock,5
slipknot,surfacing,Hard Rock; Heavy Metal; Rock,3
slipknot,my pain,Hard Rock; Heavy Metal; Rock,4
slipknot,all hope is gone,Hard Rock; Heavy Metal; Rock,1
slipknot,all out life,Hard Rock; Heavy Metal; Rock,5
slipknot,aov,Hard Rock; Heavy Metal; Rock,5
slipknot,be prepared for hell,Hard Rock; Heavy Metal; Rock,4
slipknot,birth of the cruel,Hard Rock; Heavy Metal; Rock,6
slipknot,child of burning time,Hard Rock; Heavy Metal; Rock,6
slipknot,circle,Hard Rock; Heavy Metal; Rock,3
slipknot,critical darling,Hard Rock; Heavy Metal; Rock,5
slipknot,danger keep away,Hard Rock; Heavy Metal; Rock,3
slipknot,death because of death,Hard Rock; Heavy Metal; Rock,4
avenged sevenfold,so far away,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,nightmare,Hard Rock; Heavy Metal; Rock,1
avenged sevenfold,dear god,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,a little piece of heaven,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,seize the day,Hard Rock; Heavy Metal; Rock,1
avenged sevenfold,afterlife,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,danger line,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,hail to the king,Hard Rock; Heavy Metal; Rock,1
avenged sevenfold,heretic,Hard Rock; Heavy Metal; Rock,4
avenged sevenfold,set me free,Hard Rock; Heavy Metal; Rock,4
avenged sevenfold,buried alive,Hard Rock; Heavy Metal; Rock,1
avenged sevenfold,shepherd of fire,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,bat country,Hard Rock; Heavy Metal; Rock,2
avenged sevenfold,victim,Hard Rock; Heavy Metal; Rock,2
avenged sevenfold,fiction,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,demons,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,girl i know,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,and all things will end,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,blinded in chains,Hard Rock; Heavy Metal; Rock,2
avenged sevenfold,almost easy,Hard Rock; Heavy Metal; Rock,1
avenged sevenfold,save me,Hard Rock; Heavy Metal; Rock,2
avenged sevenfold,critical acclaim,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,the fight,Hard Rock; Heavy Metal; Rock,2
avenged sevenfold,gunslinger,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,welcome to the family,Hard Rock; Heavy Metal; Rock,1
avenged sevenfold,acid rain,Hard Rock; Heavy Metal; Rock,3
avenged sevenfold,an epic of time wasted,Hard Rock; Heavy Metal; Rock,4
avenged sevenfold,angels,Hard Rock; Heavy Metal; Rock,5
avenged sevenfold,as tears go by,Hard Rock; Heavy Metal; Rock,3
avenged sevenfold,beast and the harlot,Hard Rock; Heavy Metal; Rock,6
disturbed,the sound of silence,Rock; Hard Rock; Heavy Metal,5
disturbed,hold on to memories,Rock; Hard Rock; Heavy Metal,5
disturbed,down with the sickness,Rock; Hard Rock; Heavy Metal,2
disturbed,indestructible,Rock; Hard Rock; Heavy Metal,1
disturbed,the animal,Rock; Hard Rock; Heavy Metal,5
disturbed,the game,Rock; Hard Rock; Heavy Metal,1
disturbed,no more,Rock; Hard Rock; Heavy Metal,6
disturbed,stricken,Rock; Hard Rock; Heavy Metal,5
disturbed,a reason to fight,Rock; Hard Rock; Heavy Metal,2
disturbed,in another time,Rock; Hard Rock; Heavy Metal,5
disturbed,the night,Rock; Hard Rock; Heavy Metal,6
disturbed,voices,Rock; Hard Rock; Heavy Metal,2
disturbed,enough,Rock; Hard Rock; Heavy Metal,1
disturbed,inside the fire,Rock; Hard Rock; Heavy Metal,1
disturbed,immortalized,Rock; Hard Rock; Heavy Metal,2
disturbed,legion of monsters,Rock; Hard Rock; Heavy Metal,1
disturbed,my child,Rock; Hard Rock; Heavy Metal,1
disturbed,prayer,Rock; Hard Rock; Heavy Metal,5
disturbed,fear,Rock; Hard Rock; Heavy Metal,2
disturbed,numb,Rock; Hard Rock; Heavy Metal,3
disturbed,conflict,Rock; Hard Rock; Heavy Metal,5
disturbed,meaning of life,Rock; Hard Rock; Heavy Metal,1
disturbed,3,Rock; Hard Rock; Heavy Metal,2
disturbed,a welcome burden,Rock; Hard Rock; Heavy Metal,2
disturbed,already gone,Rock; Hard Rock; Heavy Metal,3
disturbed,another way to die,Rock; Hard Rock; Heavy Metal,2
disturbed,are you ready,Rock; Hard Rock; Heavy Metal,1
disturbed,asylum,Rock; Hard Rock; Heavy Metal,1
disturbed,avarice,Rock; Hard Rock; Heavy Metal,3
disturbed,awaken,Rock; Hard Rock; Heavy Metal,2
megadeth,symphony of destruction,Heavy Metal; Hard Rock; Rock,3
megadeth,a tout le monde,Heavy Metal; Hard Rock; Rock,1
megadeth,sweating bullets,Heavy Metal; Hard Rock; Rock,1
megadeth,peace sells,Heavy Metal; Hard Rock; Rock,3
megadeth,in my darkest hour,Heavy Metal; Hard Rock; Rock,6
megadeth,poisonous shadows,Heavy Metal; Hard Rock; Rock,4
megadeth,set the world afire,Heavy Metal; Hard Rock; Rock,1
megadeth,angry again,Heavy Metal; Hard Rock; Rock,5
megadeth,take no prisoners,Heavy Metal; Hard Rock; Rock,0
megadeth,lucretia,Heavy Metal; Hard Rock; Rock,3
megadeth,five magics,Heavy Metal; Hard Rock; Rock,3
megadeth,countdown to extinction,Heavy Metal; Hard Rock; Rock,4
megadeth,trust,Heavy Metal; Hard Rock; Rock,5
megadeth,conjuring,Heavy Metal; Hard Rock; Rock,4
megadeth,wake up dead,Heavy Metal; Hard Rock; Rock,4
megadeth,die dead enough,Heavy Metal; Hard Rock; Rock,5
megadeth,kill the king,Heavy Metal; Hard Rock; Rock,4
megadeth,dawn patrol,Heavy Metal; Hard Rock; Rock,4
megadeth,1000 times goodbye,Heavy Metal; Hard Rock; Rock,1
megadeth,13,Heavy Metal; Hard Rock; Rock,6
megadeth,44 minutes,Heavy Metal; Hard Rock; Rock,6
megadeth,a secret place,Heavy Metal; Hard Rock; Rock,4
megadeth,almost honest,Heavy Metal; Hard Rock; Rock,3
megadeth,amerikhastan,Heavy Metal; Hard Rock; Rock,1
megadeth,ashes in your mouth,Heavy Metal; Hard Rock; Rock,4
megadeth,back in the day,Heavy Metal; Hard Rock; Rock,1
megadeth,bite the hand,Heavy Metal; Hard Rock; Rock,5
megadeth,black friday,Heavy Metal; Hard Rock; Rock,2
megadeth,black swan,Heavy Metal; Hard Rock; Rock,6
megadeth,blackmail the universe,Heavy Metal; Hard Rock; Rock,1
judas priest,a touch of evil,Hard Rock; Heavy Metal,0
judas priest,all guns blazing,Hard Rock; Heavy Metal,3
judas priest,alone,Hard Rock; Heavy Metal,5
judas priest,angel,Hard Rock; Heavy Metal,4
judas priest,battle cry,Hard Rock; Heavy Metal,4
judas priest,beginning of the end,Hard Rock; Heavy Metal,5
judas priest,beyond the realms of death,Hard Rock; Heavy Metal,1
judas priest,bloodsuckers,Hard Rock; Heavy Metal,1
judas priest,breaking the law,Hard Rock; Heavy Metal,4
judas priest,bring it on,Hard Rock; Heavy Metal,5
judas priest,cheater,Hard Rock; Heavy Metal,3
judas priest,children of the sun,Hard Rock; Heavy Metal,3
judas priest,close to you,Hard Rock; Heavy Metal,0
judas priest,cold blooded,Hard Rock; Heavy Metal,4
judas priest,conquest,Hard Rock; Heavy Metal,3
judas priest,creatures,Hard Rock; Heavy Metal,3
judas priest,crossfire,Hard Rock; Heavy Metal,3
judas priest,cyberface,Hard Rock; Heavy Metal,4
judas priest,deal with the devil,Hard Rock; Heavy Metal,5
judas priest,death,Hard Rock; Heavy Metal,2
judas priest,deceiver,Hard Rock; Heavy Metal,4
judas priest,delivering the goods,Hard Rock; Heavy Metal,1
judas priest,demonizer,Hard Rock; Heavy Metal,3
judas priest,devil digger,Hard Rock; Heavy Metal,4
judas priest,diamonds and rust,Hard Rock; Heavy Metal,5
judas priest,dissident aggressor,Hard Rock; Heavy Metal,4
judas priest,down in flames,Hard Rock; Heavy Metal,4
judas priest,dragonaut,Hard Rock; Heavy Metal,4
judas priest,dreamer deceiver,Hard Rock; Heavy Metal,4
judas priest,dying to meet you,Hard Rock; Heavy Metal,1
bullet for my valentine,rainbow veins,Heavy Metal; Rock; Hard Rock,6
bullet for my valentine,waking the demon,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,hand of blood,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,your betrayal,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,no way out,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,hearts burst into fire,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,my reverie,Heavy Metal; Rock; Hard Rock,2
bullet for my valentine,bastards,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,road to nowhere,Heavy Metal; Rock; Hard Rock,3
bullet for my valentine,riot,Heavy Metal; Rock; Hard Rock,4
bullet for my valentine,parasite,Heavy Metal; Rock; Hard Rock,3
bullet for my valentine,army of noise,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,the poison,Heavy Metal; Rock; Hard Rock,4
bullet for my valentine,under again,Heavy Metal; Rock; Hard Rock,2
bullet for my valentine,paralysed,Heavy Metal; Rock; Hard Rock,6
bullet for my valentine,worthless,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,coma,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,leap of faith,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,a place where you belong,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,alone,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,ashes of the innocent,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,begging for mercy,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,bittersweet memories,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,breaking out,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,breaking point,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,breathe underwater,Heavy Metal; Rock; Hard Rock,4
bullet for my valentine,broken,Heavy Metal; Rock; Hard Rock,1
bullet for my valentine,crawling,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,cries in vain,Heavy Metal; Rock; Hard Rock,5
bullet for my valentine,curses,Heavy Metal; Rock; Hard Rock,5
papa roach,elevate,Rock; Hardcore; Hard Rock,5
papa roach,between angels and insects,Rock; Hardcore; Hard Rock,6
papa roach,american dreams,Rock; Hardcore; Hard Rock,6
papa roach,be free,Rock; Hardcore; Hard Rock,1
papa roach,before i die,Rock; Hardcore; Hard Rock,1
papa roach,binge,Rock; Hardcore; Hard Rock,3
papa roach,black clouds,Rock; Hardcore; Hard Rock,6
papa roach,blood brothers,Rock; Hardcore; Hard Rock,5
papa roach,born for greatness,Rock; Hardcore; Hard Rock,1
papa roach,break the fall,Rock; Hardcore; Hard Rock,1
papa roach,breathe you in,Rock; Hardcore; Hard Rock,5
papa roach,broken as me,Rock; Hardcore; Hard Rock,1
papa roach,broken home,Rock; Hardcore; Hard Rock,5
papa roach,burn,Rock; Hardcore; Hard Rock,6
papa roach,change or die,Rock; Hardcore; Hard Rock,3
papa roach,come around,Rock; Hardcore; Hard Rock,5
papa roach,crash,Rock; Hardcore; Hard Rock,6
papa roach,crooked teeth,Rock; Hardcore; Hard Rock,5
papa roach,cut the line,Rock; Hardcore; Hard Rock,5
papa roach,dead cell,Rock; Hardcore; Hard Rock,5
papa roach,decompression period,Rock; Hardcore; Hard Rock,1
papa roach,devil,Rock; Hardcore; Hard Rock,1
papa roach,do or die,Rock; Hardcore; Hard Rock,1
papa roach,done with you,Rock; Hardcore; Hard Rock,5
papa roach,dying to believe,Rock; Hardcore; Hard Rock,1
papa roach,face everything and rise,Rock; Hardcore; Hard Rock,5
papa roach,falling apart,Rock; Hardcore; Hard Rock,5
papa roach,fear hate love,Rock; Hardcore; Hard Rock,6
papa roach,feel like home,Rock; Hardcore; Hard Rock,5
papa roach,forever,Rock; Hardcore; Hard Rock,5
nofx,the decline,Hardcore; Punk Rock,2
nofx,linoleum,Hardcore; Punk Rock,3
nofx,13 stitches,Hardcore; Punk Rock,0
nofx,idiots are taking over,Hardcore; Punk Rock,6
nofx,drugs are good,Hardcore; Punk Rock,3
nofx,scavenger type,Hardcore; Punk Rock,4
nofx,dinosaurs will die,Hardcore; Punk Rock,5
nofx,cokie the clown,Hardcore; Punk Rock,3
nofx,seeing double at the triple rock,Hardcore; Punk Rock,3
nofx,the separation of church and skate,Hardcore; Punk Rock,1
nofx,just the flu,Hardcore; Punk Rock,3
nofx,bleeding heart disease,Hardcore; Punk Rock,6
nofx,shut up already,Hardcore; Punk Rock,4
nofx,180 degrees,Hardcore; Punk Rock,4
nofx,a200 club,Hardcore; Punk Rock,4
nofx,all my friends in new york,Hardcore; Punk Rock,4
nofx,all of me,Hardcore; Punk Rock,3
nofx,all outta angst,Hardcore; Punk Rock,3
nofx,always hate hippies,Hardcore; Punk Rock,4
nofx,and now for something completely similar,Hardcore; Punk Rock,1
nofx,arming the proletariat with potato guns,Hardcore; Punk Rock,3
nofx,bath of least resistance,Hardcore; Punk Rock,1
nofx,benny got blowed up,Hardcore; Punk Rock,3
nofx,bob,Hardcore; Punk Rock,4
nofx,bottles to the ground,Hardcore; Punk Rock,3
nofx,brain constipation,Hardcore; Punk Rock,4
nofx,codependence day,Hardcore; Punk Rock,4
nofx,cool and unusual punishment,Hardcore; Punk Rock,3
nofx,creeping out sara,Hardcore; Punk Rock,5
